super_opeid,name,type,tier,tier_name,iclevel,region,state,czname,par_q1,par_q2,par_q3,par_q4,par_q5,par_top10pc,par_top5pc,par_top1pc,par_toppt1pc,kq1_cond_parq1,kq2_cond_parq1,kq3_cond_parq1,kq4_cond_parq1,kq5_cond_parq1,kq1_cond_parq2,kq2_cond_parq2,kq3_cond_parq2,kq4_cond_parq2,kq5_cond_parq2,kq1_cond_parq3,kq2_cond_parq3,kq3_cond_parq3,kq4_cond_parq3,kq5_cond_parq3,kq1_cond_parq4,kq2_cond_parq4,kq3_cond_parq4,kq4_cond_parq4,kq5_cond_parq4,kq1_cond_parq5,kq2_cond_parq5,kq3_cond_parq5,kq4_cond_parq5,kq5_cond_parq5,,
3220,Southwestern Oregon Community College,1,9,Two-year (public and private not-for-profit),2,4,OR,Roseburg,0.15584023,0.197421856,0.263949538,0.252353596,0.130434779,0.049825054,0.022003715,0.003963487,0.000328895,0.103481683,0.314990416,0.255881503,0.196808799,0.1288376,0.203845039,0.205152877,0.271677432,0.175215218,0.144109434,0.162945134,0.208303022,0.25285553,0.220987042,0.154909271,0.154503586,0.191056707,0.208393633,0.229899667,0.216146407,0.167027131,0.200818479,0.200415008,0.235460975,0.196278406,,
3620,Southwestern University,2,4,Highly selective private,1,3,TX,Austin,0.031312699,0.061414952,0.114952071,0.190575141,0.601745136,0.407725209,0.248441287,0.068877213,0.008652631,0.12113306,0.217364611,0.160367034,0.255892011,0.245243284,0.081060917,0.155597696,0.097767302,0.256089068,0.409485016,0.071245036,0.072175125,0.136271981,0.23253516,0.487772699,0.079463322,0.06580225,0.13923842,0.244946335,0.470549672,0.079469748,0.113288296,0.107289515,0.231653145,0.468299297,,
7678,Spartan College Of Aeronautics And Technology,3,10,Four-year for-profit,1,3,OK,Tulsa,0.130392537,0.221000459,0.254530176,0.236080958,0.157995871,0.048440577,0.028437483,0.002441268,0.0001292,0.11499146,0.067520075,0.156776396,0.342539845,0.318172223,0.10593854,0.142585036,0.169553275,0.194194627,0.387728521,0.063815917,0.142121171,0.246981952,0.244019252,0.303061708,0.061278312,0.109387883,0.157063765,0.311173688,0.361096352,0.035081505,0.070836015,0.115714495,0.213330341,0.565037643,,
3994,Spartanburg Community College,1,9,Two-year (public and private not-for-profit),2,3,SC,Spartanburg,0.162379291,0.235540417,0.239789578,0.246108177,0.116182536,0.033725214,0.016060864,0.00123874,0.000440833,0.155306148,0.291198842,0.357972151,0.146845701,0.048677157,0.164810441,0.229572592,0.334788034,0.219534273,0.051294661,0.166235676,0.1811911,0.301897925,0.263173825,0.087501474,0.099525427,0.190463861,0.306970236,0.261865891,0.141174585,0.167682039,0.192463833,0.23438152,0.271427229,0.13404538,,
3447,Spartanburg Methodist College,2,9,Two-year (public and private not-for-profit),2,3,SC,Spartanburg,0.201664236,0.208542571,0.227183236,0.240337027,0.12227293,0.082767399,0.027499487,0.004787024,0.000253013,0.153344011,0.149345119,0.422767281,0.144205326,0.130338263,0.14178772,0.153395715,0.38106892,0.207127542,0.116620103,0.078406275,0.196632801,0.287688018,0.303628585,0.133644321,0.11383613,0.064174936,0.335754219,0.298476058,0.187758656,0.062423608,0.155384431,0.234973653,0.483886563,0.063331744,,
22378,Specs Howard School Of Media Arts,3,12,Less than two-year schools of any type,3,2,MI,Detroit,0.096555394,0.147374204,0.263413759,0.236542358,0.256114285,0.089569204,0.022518695,0.004871433,0.000283949,0.084687077,0.286435661,0.325494805,0.214770299,0.088612158,0.169560294,0.284353371,0.302967213,0.142405892,0.100713231,0.171413495,0.359093114,0.200750138,0.1630338,0.105709453,0.094851721,0.212375392,0.199065123,0.338696089,0.155011676,0.129557999,0.136014023,0.308212824,0.276548077,0.149667076,,
1594,Spelman College,2,6,Selective private,1,3,GA,Atlanta,0.094288513,0.157797134,0.186996101,0.209698142,0.35122011,0.209548806,0.100572785,0.013499799,0.000642086,0.112561122,0.123987681,0.221032062,0.193614378,0.348804757,0.087681464,0.121230093,0.181397572,0.264817203,0.344873668,0.055178378,0.100335327,0.127145344,0.271509868,0.445831083,0.066980081,0.137859749,0.114697646,0.279969056,0.400493468,0.072970679,0.10543003,0.101406048,0.241999523,0.478193721,,
22,Spokane And Spokane Falls Community Colleges,1,9,Two-year (public and private not-for-profit),2,4,WA,Spokane,0.131657761,0.192557876,0.251461323,0.267582838,0.156740203,0.058846624,0.021441399,0.002351652,0.000694609,0.214453248,0.255310839,0.249307449,0.183151252,0.097777212,0.175312181,0.214155339,0.265526444,0.204419024,0.140587012,0.167215321,0.206842762,0.244231431,0.221574549,0.160135936,0.140819621,0.165487101,0.251847162,0.244512954,0.197333161,0.154405704,0.163099824,0.226676057,0.253162595,0.20265582,,
1643,Spoon River College,1,9,Two-year (public and private not-for-profit),2,2,IL,Galesburg,0.177454387,0.215194253,0.275735955,0.237414193,0.094201212,0.039363358,0.010584857,0.001421135,0.000154244,0.202651596,0.34378807,0.261647358,0.144287737,0.047625238,0.194811211,0.260382793,0.270262837,0.177964902,0.096578257,0.145879177,0.187025587,0.253600447,0.2428643,0.170630489,0.083196173,0.153149929,0.219809501,0.333603105,0.210241292,0.128943053,0.157651537,0.188611912,0.321240802,0.203552695,,
2318,Spring Arbor University,2,6,Selective private,1,2,MI,Jackson,0.052737149,0.125212874,0.248071124,0.298573492,0.275405362,0.102286799,0.052830845,0.007755199,3.47957E-05,0.326889028,0.149038717,0.208642454,0.14132663,0.174103171,0.159375792,0.161979158,0.249650402,0.254936759,0.17405789,0.163342277,0.189561469,0.188953276,0.298898026,0.159244952,0.137422284,0.140773986,0.174645164,0.341147569,0.206010996,0.114435056,0.186574544,0.126986662,0.323938908,0.248064831,,
1041,Spring Hill College,2,6,Selective private,1,3,AL,Mobile,0.065644442,0.080570718,0.178115891,0.212608542,0.463060406,0.288931278,0.197566865,0.056479212,0.004014518,0.129402107,0.094700309,0.185326376,0.195058848,0.39551236,0.104333492,0.148682472,0.093638735,0.383762305,0.269582995,0.135100187,0.123142295,0.225419303,0.240001627,0.276336588,0.083411315,0.128414379,0.171021318,0.247672283,0.369480704,0.11684758,0.083202331,0.127117989,0.272938194,0.399893906,,
2211,Springfield College,2,6,Selective private,1,1,MA,Springfield,0.028484464,0.065038145,0.135952602,0.324937312,0.445587477,0.228403954,0.088115951,0.012471278,0.001833269,0.050585422,0.187838055,0.2780288,0.267790315,0.215757408,0.087014178,0.050460017,0.187577086,0.200501787,0.474446932,0.076867951,0.087838662,0.12545493,0.289146527,0.420691931,0.042946037,0.048931596,0.130187168,0.277798508,0.500136691,0.031998017,0.079003107,0.10411473,0.260069227,0.52481492,,
8078,Springfield Technical Community College,1,9,Two-year (public and private not-for-profit),2,1,MA,Springfield,0.131181151,0.17928686,0.223340175,0.292722564,0.17346925,0.052533907,0.02001664,0.002192769,0.000423947,0.201892307,0.225147416,0.239182421,0.196569406,0.13720845,0.151739203,0.207510092,0.257099358,0.236112587,0.147538761,0.128371365,0.16667419,0.231112538,0.248686664,0.225155243,0.109582412,0.143009481,0.191494787,0.296513329,0.259399991,0.110739876,0.137805743,0.186184827,0.29405934,0.271210214,,
210,St Louis Community Colleges,1,9,Two-year (public and private not-for-profit),2,2,MO,St. Louis,0.129023541,0.17020353,0.193081285,0.263651155,0.244040489,0.104766146,0.041658896,0.0062377,0.000648031,0.162529457,0.295378823,0.290683995,0.175838358,0.075569368,0.14248183,0.255372749,0.297489661,0.214400847,0.090254913,0.13341328,0.212131105,0.285274106,0.233518856,0.135662654,0.121484429,0.171489379,0.264135541,0.271833959,0.171056692,0.135750784,0.163619638,0.242397753,0.249398625,0.2088332,,
2817,St. Bonaventure University,2,6,Selective private,1,1,NY,Olean,0.035503291,0.08568946,0.15449619,0.282615976,0.441695082,0.231111272,0.12181795,0.012420256,0.001106413,0.154228478,0.254087446,0.148959321,0.254894028,0.187830727,0.130260662,0.086021356,0.156980313,0.307887445,0.318850224,0.089821276,0.092021309,0.135071371,0.296400148,0.386685896,0.079496729,0.07089951,0.123532665,0.32272294,0.403348155,0.033665652,0.065530087,0.130169032,0.282008385,0.488626844,,
1983,St. Catharine College,2,8,Nonselective four-year private not-for-profit,1,3,KY,Bardstown,0.259370976,0.192014713,0.270206276,0.201343121,0.077064914,0.024988367,0.017492177,0.004254867,0.000283819,0.102589118,0.492181294,0.141644034,0.225316287,0.038269267,0.059261335,0.319236185,0.348335958,0.174152928,0.099013594,0.185682592,0.125966218,0.290842371,0.306129276,0.091379543,0.103879078,0.130042834,0.114018351,0.349665283,0.302394454,0.029193904,0.147549812,0.128169967,0.398997363,0.296088955,,
2342,St. Catherine University,2,6,Selective private,1,2,MN,Minneapolis,0.073180614,0.133857674,0.191761108,0.28814751,0.313053094,0.1538714,0.085250296,0.019832719,0.001106652,0.155806109,0.094816795,0.20080884,0.268519813,0.280048443,0.091611996,0.150807481,0.231054877,0.290380619,0.236145027,0.067511589,0.132520864,0.220463278,0.232663388,0.346840881,0.132313003,0.131817273,0.159395684,0.254146384,0.322327655,0.088732493,0.126726205,0.172193406,0.259797255,0.35255064,,
2310,St. Clair County Community College,1,9,Two-year (public and private not-for-profit),2,2,MI,Detroit,0.084936368,0.146337853,0.229717792,0.309297379,0.229710609,0.073699812,0.015525902,0.001701331,4.39577E-05,0.139361548,0.279782242,0.254248709,0.22561051,0.10099699,0.150847327,0.241622835,0.234905528,0.199940026,0.172684284,0.146514043,0.221521546,0.246150628,0.210947281,0.174866502,0.135986817,0.203182759,0.230837481,0.235596744,0.194396199,0.095910502,0.180471811,0.23550463,0.258044588,0.230068469,,
3621,St. Edward's University,2,6,Selective private,1,3,TX,Austin,0.109108775,0.131685641,0.118479267,0.187754466,0.452971851,0.314426875,0.199591927,0.064226688,0.006193851,0.107461227,0.152692645,0.163133613,0.333196902,0.243515614,0.069154797,0.079424973,0.164488355,0.390440116,0.296491759,0.093307047,0.108863616,0.115305134,0.397869749,0.284654454,0.096863866,0.145095629,0.169608844,0.254541083,0.333890577,0.145798157,0.139871869,0.124903977,0.231966561,0.357459437,,
2092,St. John's College,2,4,Highly selective private,1,3,MD,Baltimore,0.05221152,0.093221694,0.177109581,0.200897918,0.476559288,0.385298974,0.216276272,0.06659138,0.002779348,0.088477275,0.100014673,0.280482596,0.214299223,0.316726232,0.141910044,0.14452919,0.194251313,0.266863318,0.252446135,0.249180186,0.167193293,0.126833301,0.167972497,0.288820723,0.104645988,0.213829089,0.247604028,0.184877444,0.249043452,0.159655595,0.198286466,0.1824771,0.186086216,0.273494623,,
2829,St. Lawrence University,2,4,Highly selective private,1,1,NY,Watertown,0.060530486,0.079858642,0.153113148,0.220404367,0.486093357,0.308715945,0.180742817,0.052158857,0.003382328,0.090222363,0.089997251,0.179916436,0.299496184,0.340367766,0.116803653,0.061214829,0.17254239,0.286108195,0.363330933,0.078108587,0.076646883,0.160028598,0.349551121,0.335664811,0.091643243,0.072703401,0.115145159,0.294895142,0.425613056,0.078661567,0.08868361,0.11832569,0.257901016,0.456428117,,
1528,St. Petersburg College,1,7,Nonselective four-year public,1,3,FL,Tampa,0.152081895,0.218703638,0.229940412,0.221908024,0.177366031,0.08368916,0.036095721,0.007908398,0.0013749,0.177368503,0.227943779,0.261367197,0.222336252,0.110984268,0.147883558,0.208136047,0.269307238,0.238499567,0.136173589,0.157344024,0.184895427,0.239188585,0.267734508,0.150837456,0.135450168,0.177906932,0.242362293,0.26633893,0.177941677,0.159292459,0.186000817,0.210833506,0.253891505,0.189981713,,
1305,Stanford University,2,1,Ivy Plus,1,4,CA,San Jose,0.035795205,0.05827192,0.086171608,0.129805693,0.689955575,0.558133548,0.420071264,0.144794532,0.023389934,0.088627794,0.092627564,0.096218157,0.095134195,0.627392291,0.099484488,0.051254701,0.093810326,0.122465557,0.632984928,0.134654543,0.088383529,0.080972624,0.110932093,0.585057211,0.090424109,0.065498082,0.096412684,0.104946794,0.642718332,0.078479804,0.063687887,0.065978012,0.096817007,0.69503729,,
11194,Stanly Community College,1,9,Two-year (public and private not-for-profit),2,3,NC,Charlotte,0.156328568,0.209184546,0.271845107,0.253467546,0.109174233,0.028918794,0.008066822,0.002986877,0.001334003,0.165535076,0.295237045,0.26381825,0.208857261,0.066552368,0.1416534,0.28478803,0.346260214,0.182567759,0.044730598,0.177767871,0.192817065,0.274389377,0.263804455,0.091221232,0.142385816,0.197773741,0.273023927,0.24350729,0.143309226,0.176688015,0.134360518,0.199217162,0.349679624,0.140054681,,
10881,Stark State College,1,9,Two-year (public and private not-for-profit),2,2,OH,Canton,0.0993698,0.178453468,0.299914936,0.319845826,0.10241597,0.029263332,0.016961132,0.002328609,7.37539E-05,0.15855905,0.309893868,0.252823813,0.190745386,0.087977884,0.142288462,0.224275985,0.281106384,0.22484339,0.12748578,0.11503206,0.18696443,0.277642722,0.275894607,0.144466181,0.101014929,0.16194737,0.275612823,0.273173385,0.188251493,0.14132563,0.174297121,0.221565931,0.236746192,0.226065125,,
20,State Center Community College District,1,9,Two-year (public and private not-for-profit),2,4,CA,Fresno,0.247459406,0.23821852,0.197913252,0.187505692,0.12890313,0.049885221,0.018888668,0.002278131,0.000152724,0.208044447,0.271638819,0.253377321,0.172746892,0.094192522,0.187546973,0.236052456,0.245531848,0.206813742,0.124054982,0.171506421,0.21462688,0.236940239,0.21161417,0.16531229,0.182071219,0.176257796,0.228023655,0.213816465,0.199830864,0.180838025,0.165984804,0.163633993,0.233180125,0.256363053,,
1504,"State College Of Florida, Manatee-Sarasota",1,7,Nonselective four-year public,1,3,FL,Sarasota,0.13158198,0.212356953,0.23599614,0.231473037,0.188591891,0.083575514,0.041231563,0.009716515,0.000512175,0.159849083,0.257562196,0.271180284,0.19781889,0.113589547,0.167163511,0.222930339,0.24945548,0.241763446,0.118687223,0.162249061,0.203306379,0.231802527,0.260134378,0.142507656,0.128684751,0.188705445,0.246645371,0.26072412,0.175240312,0.154017705,0.179233861,0.241642523,0.238640458,0.186465454,,
2835,State University Of New York At Albany,1,5,Selective public,1,1,NY,Albany,0.083287802,0.117770283,0.149010194,0.223710647,0.426221074,0.222210373,0.08607813,0.008129613,0.000161172,0.085088144,0.09924362,0.12630491,0.25492308,0.434440247,0.095848742,0.126871908,0.128224422,0.218975629,0.430079298,0.095077017,0.087046339,0.132362512,0.230687572,0.45482656,0.066355082,0.08350787,0.108965608,0.243637229,0.497534211,0.072161491,0.078494938,0.088389033,0.200833081,0.560121457,,
2837,State University Of New York At Buffalo,1,5,Selective public,1,1,NY,Buffalo,0.08172601,0.122724425,0.152193769,0.256795233,0.386560564,0.183676463,0.066791195,0.005995922,0.000248677,0.100151372,0.113220352,0.145353199,0.216628542,0.424646535,0.093458691,0.095079972,0.155584682,0.244385933,0.411490722,0.084128691,0.092047033,0.137917252,0.291084105,0.394822919,0.061224835,0.092670161,0.128929656,0.251208353,0.465966994,0.06779665,0.084793971,0.104253312,0.219769332,0.523386735,,
2858,State University Of New York At Farmingdale,1,5,Selective public,1,1,NY,New York,0.089489653,0.147976102,0.182399359,0.259436386,0.3206985,0.133323564,0.051449156,0.007145508,0.000431513,0.188418012,0.142441031,0.173382569,0.212843227,0.282915161,0.143271537,0.135250074,0.148172669,0.291185266,0.282120454,0.134117403,0.14241091,0.165056678,0.197189651,0.361225358,0.140146524,0.11274709,0.13906345,0.234748373,0.373294563,0.123544768,0.094210902,0.131743298,0.226577933,0.4239231,,
2846,State University Of New York At New Paltz,1,5,Selective public,1,1,NY,Poughkeepsie,0.098972026,0.115013266,0.163982969,0.241036851,0.380994888,0.179878206,0.052140138,0.00318162,0.00039278,0.083693853,0.12161172,0.133139377,0.288821199,0.372733851,0.110060796,0.117566823,0.131411448,0.287841263,0.35311967,0.104882036,0.103803234,0.16753637,0.268375907,0.355402453,0.070902505,0.155069944,0.142680636,0.26549054,0.365856374,0.088306704,0.112713937,0.15589131,0.227568978,0.415519071,,
2838,State University Of New York At Stony Brook,1,3,Highly selective public,1,1,NY,New York,0.164166238,0.175107499,0.161332953,0.198455951,0.300937358,0.14637013,0.05440874,0.004420117,0.000331404,0.115949514,0.095604195,0.092496661,0.183496693,0.512452936,0.092373867,0.093929003,0.081931065,0.196117244,0.535648821,0.094306702,0.081014986,0.103687295,0.196782963,0.524208054,0.096444221,0.070968212,0.100475907,0.177680367,0.554431293,0.090434466,0.083306106,0.086428631,0.175122815,0.564707982,,
2849,State University Of New York College At Plattsburgh,1,5,Selective public,1,1,NY,Plattsburgh,0.082869177,0.116179582,0.172930306,0.27727321,0.350747726,0.151578106,0.050535684,0.003340964,0.000120691,0.101761832,0.125335468,0.252393848,0.274236862,0.246271989,0.085934774,0.108521975,0.194576899,0.314812223,0.296154129,0.058633094,0.114409211,0.190169174,0.313983979,0.322804541,0.075700786,0.107648128,0.165170151,0.339171855,0.31230908,0.080165554,0.081674503,0.148368582,0.326917495,0.362873866,,
2850,State University Of New York College At Potsdam,1,5,Selective public,1,1,NY,Watertown,0.076337995,0.143706052,0.199057658,0.306928667,0.273969628,0.10044589,0.029712063,0.004567163,7.13033E-05,0.158483966,0.196476879,0.161869188,0.325604917,0.157565051,0.087037838,0.180655461,0.222804108,0.311618968,0.197883624,0.120716842,0.116353642,0.221103852,0.354895688,0.186929976,0.087638514,0.147532013,0.184734165,0.340254118,0.239841189,0.086553998,0.093929721,0.212890321,0.324000882,0.282625079,,
11678,State University Of New York Institute Of Technology At Utica,1,5,Selective public,1,1,NY,Syracuse,0.078476595,0.143116203,0.246446534,0.323483562,0.208477106,0.066421815,0.026526683,0.000563287,8.32098E-05,0.179769054,0.102838664,0.176668263,0.225342943,0.315381076,0.128523356,0,0.302923241,0.290713167,0.277840236,0.056373731,0.026707512,0.126858954,0.419627488,0.370432315,0.098804188,0.0197803,0.09581339,0.309010271,0.47659185,0.022422154,0.033791349,0.152108877,0.206656969,0.58502065,,
4866,Stautzenberger College,3,11,Two-year for-profit,2,2,OH,Toledo,0.201622085,0.206847258,0.207903675,0.244446703,0.13918028,0.027500054,0.010758519,0.000582298,0.000129658,0.311957946,0.395918772,0.203309008,0.087251022,0.001563251,0.179901617,0.258391236,0.356106734,0.175617647,0.029982767,0.149887814,0.299901393,0.315169365,0.175131803,0.059909625,0.137971143,0.283974897,0.323515469,0.199329881,0.055208609,0.189337418,0.278793416,0.225855653,0.306013513,0,,
3624,Stephen F Austin State University,1,5,Selective public,1,3,TX,Nacogdoches,0.090629963,0.139550764,0.167690594,0.236679696,0.365448983,0.187197074,0.081751225,0.009133407,0.000936885,0.090310135,0.135095802,0.215873048,0.342367304,0.216353711,0.137702533,0.117140697,0.199885393,0.309131998,0.236139378,0.10413201,0.133246328,0.177583457,0.315362035,0.26967617,0.107631786,0.104055483,0.166038615,0.320279277,0.301994839,0.117117784,0.105889816,0.136904329,0.306918671,0.3331694,,
2512,Stephens College,2,6,Selective private,1,2,MO,Columbia,0.082334727,0.12480972,0.163781861,0.246354321,0.382719372,0.234942923,0.128407654,0.027675112,0.000505018,0.187822263,0.179583389,0.364132897,0.181342703,0.087118748,0.100926145,0.325273648,0.290325511,0.204425348,0.079049348,0.12700036,0.358299196,0.122979854,0.153037145,0.238683445,0.152608451,0.150006539,0.26497184,0.249233273,0.183179897,0.108803432,0.119078871,0.329432458,0.232441803,0.210243436,,
1945,Sterling College,2,6,Selective private,1,2,KS,Hutchinson,0.068242672,0.184541815,0.277499185,0.268737301,0.200979028,0.062291601,0.021962015,0.003862475,8.47168E-05,0.172373016,0.200300299,0.227688997,0.276386471,0.123251217,0.086882955,0.246259227,0.173088362,0.283340847,0.21042861,0.1561197,0.180453084,0.183893937,0.277816876,0.201716403,0.105017178,0.109080259,0.245328142,0.293743118,0.246831303,0.157971095,0.165142803,0.162643947,0.32551478,0.188727375,,
1531,Stetson University,2,6,Selective private,1,3,FL,Deltona,0.072785453,0.105508398,0.167441195,0.210326612,0.443938342,0.280354343,0.181958103,0.039568563,0.003833668,0.119117796,0.157713175,0.128528367,0.231069231,0.363571431,0.114381649,0.145999114,0.192045736,0.257814462,0.289759039,0.103226288,0.151348207,0.15235113,0.262495076,0.3305793,0.107238166,0.107077669,0.131243274,0.225436897,0.429003995,0.128698746,0.107928744,0.144815644,0.227740922,0.390815943,,
3674,Stevens Henager College,2,8,Nonselective four-year private not-for-profit,1,4,UT,Salt Lake City,0.150540245,0.214382883,0.253365126,0.268382875,0.11332887,0.041051678,0.012556694,0.003551299,0.000266645,0.160317733,0.278718931,0.193073893,0.281859811,0.086029632,0.116951737,0.235307406,0.371465076,0.154866562,0.121409219,0.190904261,0.221120603,0.233588169,0.225397113,0.128989854,0.201480147,0.207070403,0.250478131,0.171182302,0.169789017,0.218352387,0.227739,0.221276985,0.21425627,0.118375358,,
2639,Stevens Institute Of Technology,2,4,Highly selective private,1,1,NJ,Newark,0.068676246,0.130032362,0.159777274,0.239778525,0.401735593,0.250066477,0.09099146,0.012514295,0.001083993,0.097436226,0.094736848,0.076627614,0.106495376,0.624703936,0.061835875,0.06801665,0.056624406,0.071756976,0.741766092,0.080616631,0.006917699,0.076815521,0.043185556,0.792464593,0.057885955,0.014146376,0.028856533,0.081465964,0.817645172,0.054385569,0.020887334,0.028191608,0.06672735,0.829808139,,
2107,Stevenson University,2,6,Selective private,1,3,MD,Baltimore,0.042376635,0.081458784,0.166151833,0.293320788,0.41669196,0.197502961,0.069179974,0.008027422,0.000913363,0.173758857,0.106939708,0.147764035,0.187673506,0.383863894,0.071057315,0.100791373,0.094557834,0.240737847,0.492855632,0.081682924,0.097553764,0.153590338,0.254689381,0.412483592,0.08023162,0.073402334,0.112642127,0.247191399,0.48653252,0.070174286,0.065329446,0.101667479,0.263868345,0.498960443,,
1044,Stillman College,2,6,Selective private,1,3,AL,Tuscaloosa,0.296223253,0.291077468,0.18130158,0.151779915,0.079617784,0.032828041,0.010028997,0.000908443,0.000147406,0.123334268,0.214009929,0.383444833,0.231713589,0.047497381,0.114804483,0.210626522,0.33270046,0.214121663,0.127746872,0.111894767,0.167242351,0.250983026,0.373614629,0.096265226,0.080842584,0.269622152,0.318133507,0.201585938,0.12981582,0.084632205,0.199593767,0.220813912,0.218442358,0.276517758,,
2217,Stonehill College,2,6,Selective private,1,1,MA,Providence,0.01722926,0.057856912,0.110018079,0.246277808,0.568617941,0.338981026,0.169994587,0.031388091,0.003159285,0.122325718,0.05840204,0.068712477,0.385177414,0.365382351,0.096138679,0.081865267,0.090587394,0.247601336,0.483807324,0.056465235,0.057417072,0.074484064,0.256380436,0.555253192,0.060995379,0.051001938,0.074378215,0.237695929,0.575928538,0.05753389,0.045224215,0.076255942,0.221364905,0.599621048,,
1459,Strayer University,3,10,Four-year for-profit,1,3,VA,Washington DC,0.179627911,0.245102816,0.229263883,0.190632891,0.155372499,0.060524465,0.018569485,0.002672861,0.000554837,0.15780241,0.228110035,0.217038448,0.221422246,0.175626861,0.143996475,0.208480575,0.190840893,0.274692871,0.181989186,0.151741187,0.163400958,0.196780672,0.262435535,0.225641648,0.138665249,0.140455158,0.216233624,0.219508008,0.285137961,0.115330806,0.107957152,0.168057136,0.182208085,0.426446821,,
2878,Suffolk County Community College,1,9,Two-year (public and private not-for-profit),2,1,NY,New York,0.098327535,0.153800321,0.1899793,0.266130951,0.291761893,0.121636924,0.037311212,0.004431859,0.000291601,0.175910453,0.225026054,0.206581136,0.204103677,0.188378679,0.169762575,0.190313888,0.195948482,0.22187707,0.222097985,0.163318122,0.183363441,0.191736961,0.2240469,0.237534575,0.151611605,0.15871698,0.178137754,0.231540831,0.279992829,0.140699122,0.139420727,0.171028232,0.223962101,0.324889818,,
2218,Suffolk University,2,6,Selective private,1,1,MA,Boston,0.076737264,0.135956192,0.1724198,0.248750167,0.366136577,0.197693615,0.105543437,0.022979448,0.001903639,0.163345021,0.120068985,0.159113383,0.207855547,0.349617064,0.110445348,0.100103855,0.130882592,0.261268968,0.397299236,0.067058661,0.112516732,0.116063278,0.293483194,0.410878135,0.09359544,0.111784673,0.127296952,0.245492363,0.421830572,0.12061654,0.095947906,0.110474214,0.242618651,0.43034269,,
3625,Sul Ross State University,1,5,Selective public,1,3,TX,Alpine,0.236515141,0.26241555,0.210214733,0.177934004,0.112920572,0.045868699,0.006398176,0.001286835,3.45467E-05,0.112835172,0.171586573,0.182058072,0.311566699,0.221953484,0.140090824,0.156114258,0.185279686,0.259634629,0.258880603,0.10107017,0.167451535,0.202331628,0.328564327,0.200582339,0.079328205,0.176283971,0.268336733,0.320207108,0.155843983,0.143456079,0.113100554,0.179974503,0.298758111,0.264710754,,
2879,Sullivan County Community College - SUNY Office Of Community Coll,1,9,Two-year (public and private not-for-profit),2,1,NY,Poughkeepsie,0.272941372,0.271281848,0.213914884,0.143756711,0.098105185,0.037932279,0.012084824,0.002116218,0.000127588,0.152618819,0.306341327,0.269908585,0.199379976,0.071751292,0.17766823,0.197998712,0.279773149,0.178887383,0.165672526,0.180600394,0.221334692,0.257152308,0.221324562,0.119588043,0.12028804,0.190462618,0.243805587,0.241328352,0.204115403,0.17994734,0.247452169,0.21234837,0.194576182,0.165675939,,
56,"Sullivan University, Sullivan College Of Technology And Design And Spencerian College",3,10,Four-year for-profit,1,3,KY,Louisville,0.147493622,0.20646118,0.25657917,0.248312746,0.141153282,0.050633721,0.018731114,0.003520729,0.000546224,0.168533727,0.256318015,0.309179914,0.182940947,0.083027397,0.160894015,0.242645194,0.274572372,0.235455684,0.086432735,0.122935945,0.228524625,0.293004542,0.246954032,0.108580856,0.10935979,0.196105913,0.281441645,0.264405931,0.148686722,0.139907451,0.17900516,0.2790997,0.262897812,0.139089878,,
31081,Summit College,3,12,Less than two-year schools of any type,3,4,CA,Los Angeles,0.329227632,0.255257548,0.201541105,0.138130376,0.075843338,0.029027572,0.013254412,0.001388143,0.000401684,0.25084569,0.255651,0.27226817,0.162683337,0.058551802,0.207209479,0.316522622,0.311949207,0.132535916,0.031782777,0.153407506,0.270320707,0.255249136,0.149271017,0.171751634,0.188120324,0.13972145,0.197449166,0.343180839,0.131528221,0.155299087,0.127813502,0.21544963,0.173920543,0.327517238,,
23269,Sunstate Academy,3,12,Less than two-year schools of any type,3,3,FL,Cape Coral,0.21827776,0.255844903,0.267976342,0.148572877,0.109328117,0.072558754,0.044597627,0.000875246,9.81815E-05,0.121588579,0.610720059,0.203671387,0.064019975,0,0.216745936,0.380586508,0.28292239,0.119745165,0,0.272952756,0.230633407,0.300041748,0.121689699,0.074682391,0.133564372,0.209326652,0.459655388,0.124553804,0.072899785,0.330297563,0.186778588,0.279728606,0.044995678,0.158199566,,
2970,Surry Community College,1,9,Two-year (public and private not-for-profit),2,3,NC,Winston-Salem,0.144783243,0.226999987,0.294866489,0.220910228,0.112440053,0.040551904,0.013987676,0.002681999,0,0.244481731,0.249164069,0.281480484,0.146049908,0.078823808,0.15056945,0.227945318,0.300103738,0.19514248,0.126239015,0.142783714,0.201616503,0.302900027,0.259983384,0.092716372,0.12147689,0.190808919,0.280876572,0.283650846,0.123186773,0.136830506,0.149088646,0.269431653,0.285288891,0.159360304,,
3369,Susquehanna University,2,6,Selective private,1,1,PA,Sunbury,0.033380742,0.0885902,0.139860782,0.228432951,0.509735325,0.330130981,0.181146744,0.037654195,0.003157601,0.097846083,0.09963634,0.199987862,0.383574958,0.218954757,0.106945139,0.081602862,0.104320458,0.33240447,0.374727071,0.053516904,0.101758166,0.156616616,0.277488588,0.410619726,0.079927515,0.069839769,0.105426158,0.27917732,0.465629239,0.09741241,0.054639429,0.089150714,0.26554493,0.493252517,,
